#12025-05-29 23:49:41.442 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 22:36:13.912 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 16 guardada en plots\product_16_20250530_223613.png
2025-05-30 22:36:13.913 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 25...
2025-05-30 22:36:14.505 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 25 guardada en plots\product_25_20250530_223614.png
2025-05-30 22:36:14.506 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 11...
2025-05-30 22:36:14.991 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 11 guardada en plots\product_11_20250530_223614.png
2025-05-30 22:36:14.992 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 9...
2025-05-30 22:36:15.474 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 9 guardada en plots\product_9_20250530_223615.png
2025-05-30 22:36:15.475 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 12...
2025-05-30 22:36:15.983 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 12 guardada en plots\product_12_20250530_223615.png
2025-05-30 22:36:15.984 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 30...
2025-05-30 22:36:16.664 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 30 guardada en plots\product_30_20250530_223616.png
2025-05-30 22:36:16.664 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 29...
2025-05-30 22:36:17.965 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 29 guardada en plots\product_29_20250530_223617.png
2025-05-30 22:36:17.966 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 1...
2025-05-30 22:36:18.550 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 1 guardada en plots\product_1_20250530_223618.png
2025-05-30 22:36:18.550 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 2...
2025-05-30 22:36:19.066 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 2 guardada en plots\product_2_20250530_223618.png
2025-05-30 22:36:19.067 | INFO     | __main__:run_ml_forecast:392 - Generando visualizaciones por categoría...
2025-05-30 22:36:19.077 | INFO     | __main__:run_ml_forecast:401 - Generando visualizaciones para 5 categorías...
2025-05-30 22:36:19.078 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 1...
2025-05-30 22:36:20.736 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 1 guardada en plots\category_1_20250530_223620.png
2025-05-30 22:36:20.737 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 2...
2025-05-30 22:36:22.392 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 2 guardada en plots\category_2_20250530_223622.png
2025-05-30 22:36:22.392 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 3...
2025-05-30 22:36:24.127 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 3 guardada en plots\category_3_20250530_223624.png
2025-05-30 22:36:24.128 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 6...
2025-05-30 22:36:25.666 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 6 guardada en plots\category_6_20250530_223625.png
2025-05-30 22:36:25.668 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 8...
2025-05-30 22:36:27.436 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 8 guardada en plots\category_8_20250530_223627.png
2025-05-30 22:36:27.437 | INFO     | __main__:run_ml_forecast:415 - Proceso de forecasting completado exitosamente
2025-05-30 22:36:27.437 | INFO     | __main__:main:459 - Módulo ML ejecutado correctamente. Resultados disponibles en MongoDB.
2025-05-30 22:36:27.438 | INFO     | __main__:main:465 - Modo desarrollo: Programa en ejecución. Presiona Ctrl+C para terminar.
2025-05-30 22:36:34.978 | INFO     | __main__:main:470 - Programa interrumpido por el usuario
2025-05-30 22:36:34.979 | INFO     | __main__:main:474 - Servicio finalizado. Cerrando conexiones...
2025-05-30 22:36:34.981 | INFO     | etl.extract:close:328 - Conexión a PostgreSQL cerrada
2025-05-30 22:36:34.983 | INFO     | db.mongo_client:close:194 - Conexión a MongoDB cerrada
2025-05-30 22:39:57.255 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 22:39:57.256 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.02 segundos
2025-05-30 22:40:01.638 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 22:40:01.638 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.02 segundos
2025-05-30 22:54:36.656 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 22:54:36.656 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.02 segundos
2025-05-30 22:54:41.057 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 22:54:41.058 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.04 segundos
2025-05-30 23:11:55.766 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 23:11:55.767 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.02 segundos
2025-05-30 23:12:03.052 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 23:12:03.053 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.03 segundos
2025-05-30 23:12:18.237 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 23:12:18.237 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.04 segundos
2025-05-30 23:12:18.514 | INFO     | etl.extract:_connect:87 - Conexión a PostgreSQL establecida: postgresql://postgres:will@localhost:5432/microservicio_erp5
2025-05-30 23:12:18.515 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.07 segundos
2025-05-30 23:12:21.980 | INFO     | __main__:main:431 - Iniciando Restaurant ML Microservice v0.1.0
2025-05-30 23:12:21.981 | INFO     | __main__:main:432 - Modo desarrollo: True
2025-05-30 23:12:21.982 | INFO     | __main__:test_connections:73 - Probando conexiones a bases de datos...
2025-05-30 23:12:21.983 | INFO     | __main__:test_connections:80 - Conexión a MongoDB funciona correctamente: versión 8.0.6
2025-05-30 23:12:21.985 | DEBUG    | utils:wrapper:35 - Función execute_query ejecutada en 0.00 segundos
2025-05-30 23:12:21.986 | INFO     | __main__:test_connections:89 - Conexión a PostgreSQL funciona correctamente
2025-05-30 23:12:21.987 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_pedido_id_1' creado en raw_pedidos
2025-05-30 23:12:21.988 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_fecha_hora_-1' creado en raw_pedidos
2025-05-30 23:12:21.989 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_pedido_detalle_id_1' creado en raw_pedido_detalles
2025-05-30 23:12:21.990 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_pedido_id_1' creado en raw_pedido_detalles
2025-05-30 23:12:21.992 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_producto_id_1' creado en raw_pedido_detalles
2025-05-30 23:12:21.993 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_producto_id_1' creado en raw_productos
2025-05-30 23:12:21.995 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_categoria_id_1' creado en raw_productos
2025-05-30 23:12:21.996 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_fecha_1_producto_id_1' creado en ventas_diarias
2025-05-30 23:12:21.997 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_producto_id_1' creado en ventas_diarias
2025-05-30 23:12:21.998 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_categoria_id_1' creado en ventas_diarias
2025-05-30 23:12:21.999 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_table_name_1' creado en sync_status
2025-05-30 23:12:21.999 | INFO     | db.models:create_indexes:145 - Índices creados para todas las colecciones
2025-05-30 23:12:21.999 | INFO     | __main__:main:447 - Sincronización desactivada. Usando datos existentes en MongoDB para ML.
2025-05-30 23:12:21.999 | INFO     | __main__:run_ml_forecast:165 - Iniciando módulo de forecasting...
2025-05-30 23:12:22.000 | INFO     | __main__:diagnosticar_datos_disponibles:29 - === DIAGNÓSTICO DE DATOS EN MONGODB ===
2025-05-30 23:12:22.001 | INFO     | __main__:diagnosticar_datos_disponibles:33 - Colecciones disponibles: ['ml_predicciones_categoria', 'sync_status', 'raw_usuarios', 'ml_predicciones', 'raw_clientes', 'raw_productos', 'predicciones_productos', 'raw_reservas', 'ventas_diarias', 'predicciones_ventas', 'raw_pedidos', 'raw_mesas', 'raw_cuenta_mesas', 'raw_pedido_detalles', 'raw_ventas', 'raw_categorias', '1']
2025-05-30 23:12:22.004 | INFO     | __main__:diagnosticar_datos_disponibles:39 - Colección raw_pedidos: 7449 documentos
2025-05-30 23:12:22.005 | INFO     | __main__:diagnosticar_datos_disponibles:44 - Ejemplo de raw_pedidos: ['_id', 'pedido_id', 'cuenta_mesa_id', 'dia_semana', 'etl_timestamp', 'fecha', 'fecha_hora', 'hora', 'nota', 'tenant_id', 'total']
2025-05-30 23:12:22.015 | INFO     | __main__:diagnosticar_datos_disponibles:39 - Colección raw_pedido_detalles: 25943 documentos
2025-05-30 23:12:22.016 | INFO     | __main__:diagnosticar_datos_disponibles:44 - Ejemplo de raw_pedido_detalles: ['_id', 'pedido_detalle_id', 'cantidad', 'estado', 'etl_timestamp', 'nota', 'pedido_id', 'precio_unitario', 'producto_id', 'subtotal', 'tenant_id']
2025-05-30 23:12:22.017 | INFO     | __main__:diagnosticar_datos_disponibles:39 - Colección raw_productos: 31 documentos
2025-05-30 23:12:22.019 | INFO     | __main__:diagnosticar_datos_disponibles:44 - Ejemplo de raw_productos: ['_id', 'producto_id', 'activo', 'categoria_id', 'codigo', 'costo', 'descripcion', 'etl_timestamp', 'imagen_url', 'nombre', 'precio', 'preparacion_minutos', 'stock', 'tenant_id', 'unidad_medida']
2025-05-30 23:12:22.020 | INFO     | __main__:diagnosticar_datos_disponibles:50 - Ejemplos de productos disponibles: [ObjectId('68387a1b34901322cba5f918'), ObjectId('6838818a34901322cba600eb'), ObjectId('6838818a34901322cba600ec'), ObjectId('6838818a34901322cba600ed'), ObjectId('6838818a34901322cba600ee')]
2025-05-30 23:12:22.034 | INFO     | __main__:diagnosticar_datos_disponibles:62 - Pedido 6838818934901322cba5f91a tiene 0 detalles
2025-05-30 23:12:22.034 | INFO     | __main__:diagnosticar_datos_disponibles:69 - === FIN DEL DIAGNÓSTICO ===
2025-05-30 23:12:22.035 | INFO     | __main__:run_ml_forecast:192 - Iniciando entrenamiento de nuevo modelo general...
2025-05-30 23:12:22.036 | INFO     | __main__:run_ml_forecast:205 - Entrenando en CPU
2025-05-30 23:12:27.786 | INFO     | __main__:run_ml_forecast:212 - Entrenamiento del modelo general completado en 5.75 segundos
2025-05-30 23:12:27.787 | INFO     | __main__:run_ml_forecast:216 - Guardando modelo general entrenado...
2025-05-30 23:12:27.856 | INFO     | __main__:run_ml_forecast:219 - Modelo general guardado en models/forecast
2025-05-30 23:12:27.857 | INFO     | __main__:run_ml_forecast:226 - Iniciando entrenamiento de modelos para los top 10 productos...
2025-05-30 23:13:25.638 | INFO     | __main__:run_ml_forecast:237 - Entrenamiento de 9/10 modelos de productos completado en 57.78 segundos
2025-05-30 23:13:25.638 | INFO     | __main__:run_ml_forecast:241 - Guardando modelos de productos entrenados...
2025-05-30 23:13:25.837 | INFO     | __main__:run_ml_forecast:244 - Modelos de productos guardados en models/forecast/products
2025-05-30 23:13:25.837 | INFO     | __main__:run_ml_forecast:251 - Generando predicciones generales...
2025-05-30 23:13:26.163 | INFO     | __main__:run_ml_forecast:255 - Predicciones diarias generadas para los próximos 7 días
2025-05-30 23:13:26.164 | INFO     | __main__:run_ml_forecast:258 - Generando predicciones semanales...
2025-05-30 23:13:26.524 | INFO     | __main__:run_ml_forecast:260 - Predicciones semanales generadas para las próximas 1 semanas
2025-05-30 23:13:26.525 | INFO     | __main__:run_ml_forecast:263 - Generando predicciones mensuales...
2025-05-30 23:13:26.664 | INFO     | __main__:run_ml_forecast:265 - Predicciones mensuales generadas para los próximos 1 meses
2025-05-30 23:13:26.665 | INFO     | __main__:run_ml_forecast:268 - Guardando predicciones diarias en MongoDB...
2025-05-30 23:13:26.670 | INFO     | __main__:run_ml_forecast:301 - Guardadas 1 predicciones semanales en MongoDB
2025-05-30 23:13:26.671 | INFO     | __main__:run_ml_forecast:305 - Guardadas 1 predicciones mensuales en MongoDB
2025-05-30 23:13:26.671 | INFO     | __main__:run_ml_forecast:311 - Generando predicciones por producto...
2025-05-30 23:13:29.204 | INFO     | __main__:run_ml_forecast:315 - Predicciones generadas para 9 productos
2025-05-30 23:13:29.205 | INFO     | __main__:run_ml_forecast:318 - Guardando predicciones por producto en MongoDB...
2025-05-30 23:13:29.212 | INFO     | __main__:run_ml_forecast:322 - Generando predicciones por categoría...
2025-05-30 23:13:30.104 | INFO     | __main__:run_ml_forecast:327 - Predicciones generadas para 5 categorías
2025-05-30 23:13:30.108 | INFO     | __main__:run_ml_forecast:352 - Guardadas 35 predicciones por categoría en MongoDB
2025-05-30 23:13:30.109 | INFO     | __main__:run_ml_forecast:367 - Generando visualización de predicciones generales...
2025-05-30 23:13:30.847 | INFO     | __main__:run_ml_forecast:372 - Visualización general guardada en plots\forecast_20250530_231330.png
2025-05-30 23:13:30.848 | INFO     | __main__:run_ml_forecast:378 - Generando visualizaciones para 9 productos...
2025-05-30 23:13:30.848 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 16...
2025-05-30 23:13:31.321 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 16 guardada en plots\product_16_20250530_231331.png
2025-05-30 23:13:31.321 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 25...
2025-05-30 23:13:31.751 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 25 guardada en plots\product_25_20250530_231331.png
2025-05-30 23:13:31.752 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 11...
2025-05-30 23:13:32.190 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 11 guardada en plots\product_11_20250530_231332.png
2025-05-30 23:13:32.191 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 9...
2025-05-30 23:13:32.606 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 9 guardada en plots\product_9_20250530_231332.png
2025-05-30 23:13:32.607 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 12...
2025-05-30 23:13:33.030 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 12 guardada en plots\product_12_20250530_231332.png
2025-05-30 23:13:33.031 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 30...
2025-05-30 23:13:33.441 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 30 guardada en plots\product_30_20250530_231333.png
2025-05-30 23:13:33.442 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 29...
2025-05-30 23:13:34.102 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 29 guardada en plots\product_29_20250530_231334.png
2025-05-30 23:13:34.102 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 1...
2025-05-30 23:13:34.514 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 1 guardada en plots\product_1_20250530_231334.png
2025-05-30 23:13:34.515 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 2...
2025-05-30 23:13:34.943 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 2 guardada en plots\product_2_20250530_231334.png
2025-05-30 23:13:34.943 | INFO     | __main__:run_ml_forecast:392 - Generando visualizaciones por categoría...
2025-05-30 23:13:34.947 | INFO     | __main__:run_ml_forecast:401 - Generando visualizaciones para 5 categorías...
2025-05-30 23:13:34.947 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 1...
2025-05-30 23:13:36.366 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 1 guardada en plots\category_1_20250530_231336.png
2025-05-30 23:13:36.367 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 2...
2025-05-30 23:13:37.889 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 2 guardada en plots\category_2_20250530_231337.png
2025-05-30 23:13:37.889 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 3...
2025-05-30 23:13:39.423 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 3 guardada en plots\category_3_20250530_231339.png
2025-05-30 23:13:39.423 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 6...
2025-05-30 23:13:40.756 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 6 guardada en plots\category_6_20250530_231340.png
2025-05-30 23:13:40.756 | INFO     | __main__:run_ml_forecast:406 - Generando visualización para categoría 8...
2025-05-30 23:13:42.362 | INFO     | __main__:run_ml_forecast:411 - Visualización de categoría 8 guardada en plots\category_8_20250530_231342.png
2025-05-30 23:13:42.362 | INFO     | __main__:run_ml_forecast:415 - Proceso de forecasting completado exitosamente
2025-05-30 23:13:42.363 | INFO     | __main__:main:459 - Módulo ML ejecutado correctamente. Resultados disponibles en MongoDB.
2025-05-30 23:13:42.363 | INFO     | __main__:main:465 - Modo desarrollo: Programa en ejecución. Presiona Ctrl+C para terminar.
2025-05-30 23:13:44.551 | INFO     | __main__:main:470 - Programa interrumpido por el usuario
2025-05-30 23:13:44.553 | INFO     | __main__:main:474 - Servicio finalizado. Cerrando conexiones...
2025-05-30 23:13:44.555 | INFO     | etl.extract:close:328 - Conexión a PostgreSQL cerrada
2025-05-30 23:13:44.557 | INFO     | db.mongo_client:close:194 - Conexión a MongoDB cerrada
2025-05-30 23:13:55.051 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 23:13:55.051 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.02 segundos
2025-05-30 23:13:55.542 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-05-30 23:13:55.542 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.02 segundos
2025-06-01 10:44:47.765 | INFO     | db.mongo_client:_connect:35 - Conexión a MongoDB establecida: mongodb://localhost:27017/
2025-06-01 10:44:47.766 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.02 segundos
2025-06-01 10:44:48.033 | INFO     | etl.extract:_connect:87 - Conexión a PostgreSQL establecida: postgresql://postgres:will@localhost:5432/microservicio_erp5
2025-06-01 10:44:48.033 | DEBUG    | utils:wrapper:35 - Función _connect ejecutada en 0.07 segundos
2025-06-01 10:44:51.363 | INFO     | __main__:main:431 - Iniciando Restaurant ML Microservice v0.1.0
2025-06-01 10:44:51.364 | INFO     | __main__:main:432 - Modo desarrollo: True
2025-06-01 10:44:51.365 | INFO     | __main__:test_connections:73 - Probando conexiones a bases de datos...
2025-06-01 10:44:51.366 | INFO     | __main__:test_connections:80 - Conexión a MongoDB funciona correctamente: versión 8.0.6
2025-06-01 10:44:51.367 | DEBUG    | utils:wrapper:35 - Función execute_query ejecutada en 0.00 segundos
2025-06-01 10:44:51.368 | INFO     | __main__:test_connections:89 - Conexión a PostgreSQL funciona correctamente
2025-06-01 10:44:51.368 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_pedido_id_1' creado en raw_pedidos
2025-06-01 10:44:51.369 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_fecha_hora_-1' creado en raw_pedidos
2025-06-01 10:44:51.370 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_pedido_detalle_id_1' creado en raw_pedido_detalles
2025-06-01 10:44:51.372 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_pedido_id_1' creado en raw_pedido_detalles
2025-06-01 10:44:51.373 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_producto_id_1' creado en raw_pedido_detalles
2025-06-01 10:44:51.375 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_producto_id_1' creado en raw_productos
2025-06-01 10:44:51.376 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_categoria_id_1' creado en raw_productos
2025-06-01 10:44:51.376 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_fecha_1_producto_id_1' creado en ventas_diarias
2025-06-01 10:44:51.377 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_producto_id_1' creado en ventas_diarias
2025-06-01 10:44:51.378 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_categoria_id_1' creado en ventas_diarias
2025-06-01 10:44:51.378 | INFO     | db.mongo_client:create_index:172 - Índice 'tenant_id_1_table_name_1' creado en sync_status
2025-06-01 10:44:51.379 | INFO     | db.models:create_indexes:145 - Índices creados para todas las colecciones
2025-06-01 10:44:51.379 | INFO     | __main__:main:447 - Sincronización desactivada. Usando datos existentes en MongoDB para ML.
2025-06-01 10:44:51.380 | INFO     | __main__:run_ml_forecast:165 - Iniciando módulo de forecasting...
2025-06-01 10:44:51.380 | INFO     | __main__:diagnosticar_datos_disponibles:29 - === DIAGNÓSTICO DE DATOS EN MONGODB ===
2025-06-01 10:44:51.381 | INFO     | __main__:diagnosticar_datos_disponibles:33 - Colecciones disponibles: ['ml_predicciones_categoria', 'sync_status', 'raw_usuarios', 'ml_predicciones', 'raw_clientes', 'raw_productos', 'predicciones_productos', 'raw_reservas', 'ventas_diarias', 'predicciones_ventas', 'raw_pedidos', 'raw_mesas', 'raw_cuenta_mesas', 'raw_pedido_detalles', 'raw_ventas', 'raw_categorias', '1']
2025-06-01 10:44:51.384 | INFO     | __main__:diagnosticar_datos_disponibles:39 - Colección raw_pedidos: 7449 documentos
2025-06-01 10:44:51.385 | INFO     | __main__:diagnosticar_datos_disponibles:44 - Ejemplo de raw_pedidos: ['_id', 'pedido_id', 'cuenta_mesa_id', 'dia_semana', 'etl_timestamp', 'fecha', 'fecha_hora', 'hora', 'nota', 'tenant_id', 'total']
2025-06-01 10:44:51.393 | INFO     | __main__:diagnosticar_datos_disponibles:39 - Colección raw_pedido_detalles: 25943 documentos
2025-06-01 10:44:51.394 | INFO     | __main__:diagnosticar_datos_disponibles:44 - Ejemplo de raw_pedido_detalles: ['_id', 'pedido_detalle_id', 'cantidad', 'estado', 'etl_timestamp', 'nota', 'pedido_id', 'precio_unitario', 'producto_id', 'subtotal', 'tenant_id']
2025-06-01 10:44:51.395 | INFO     | __main__:diagnosticar_datos_disponibles:39 - Colección raw_productos: 31 documentos
2025-06-01 10:44:51.396 | INFO     | __main__:diagnosticar_datos_disponibles:44 - Ejemplo de raw_productos: ['_id', 'producto_id', 'activo', 'categoria_id', 'codigo', 'costo', 'descripcion', 'etl_timestamp', 'imagen_url', 'nombre', 'precio', 'preparacion_minutos', 'stock', 'tenant_id', 'unidad_medida']
2025-06-01 10:44:51.397 | INFO     | __main__:diagnosticar_datos_disponibles:50 - Ejemplos de productos disponibles: [ObjectId('68387a1b34901322cba5f918'), ObjectId('6838818a34901322cba600eb'), ObjectId('6838818a34901322cba600ec'), ObjectId('6838818a34901322cba600ed'), ObjectId('6838818a34901322cba600ee')]
2025-06-01 10:44:51.410 | INFO     | __main__:diagnosticar_datos_disponibles:62 - Pedido 6838818934901322cba5f91a tiene 0 detalles
2025-06-01 10:44:51.410 | INFO     | __main__:diagnosticar_datos_disponibles:69 - === FIN DEL DIAGNÓSTICO ===
2025-06-01 10:44:51.411 | INFO     | __main__:run_ml_forecast:192 - Iniciando entrenamiento de nuevo modelo general...
2025-06-01 10:44:51.412 | INFO     | __main__:run_ml_forecast:205 - Entrenando en CPU
2025-06-01 10:44:56.094 | INFO     | __main__:run_ml_forecast:212 - Entrenamiento del modelo general completado en 4.68 segundos
2025-06-01 10:44:56.094 | INFO     | __main__:run_ml_forecast:216 - Guardando modelo general entrenado...
2025-06-01 10:44:56.122 | INFO     | __main__:run_ml_forecast:219 - Modelo general guardado en models/forecast
2025-06-01 10:44:56.123 | INFO     | __main__:run_ml_forecast:226 - Iniciando entrenamiento de modelos para los top 10 productos...
2025-06-01 10:45:32.069 | INFO     | __main__:run_ml_forecast:237 - Entrenamiento de 9/10 modelos de productos completado en 35.95 segundos
2025-06-01 10:45:32.069 | INFO     | __main__:run_ml_forecast:241 - Guardando modelos de productos entrenados...
2025-06-01 10:45:32.299 | INFO     | __main__:run_ml_forecast:244 - Modelos de productos guardados en models/forecast/products
2025-06-01 10:45:32.300 | INFO     | __main__:run_ml_forecast:251 - Generando predicciones generales...
2025-06-01 10:45:32.609 | INFO     | __main__:run_ml_forecast:255 - Predicciones diarias generadas para los próximos 7 días
2025-06-01 10:45:32.609 | INFO     | __main__:run_ml_forecast:258 - Generando predicciones semanales...
2025-06-01 10:45:32.753 | INFO     | __main__:run_ml_forecast:260 - Predicciones semanales generadas para las próximas 1 semanas
2025-06-01 10:45:32.753 | INFO     | __main__:run_ml_forecast:263 - Generando predicciones mensuales...
2025-06-01 10:45:32.897 | INFO     | __main__:run_ml_forecast:265 - Predicciones mensuales generadas para los próximos 1 meses
2025-06-01 10:45:32.898 | INFO     | __main__:run_ml_forecast:268 - Guardando predicciones diarias en MongoDB...
2025-06-01 10:45:32.901 | INFO     | __main__:run_ml_forecast:301 - Guardadas 1 predicciones semanales en MongoDB
2025-06-01 10:45:32.902 | INFO     | __main__:run_ml_forecast:305 - Guardadas 1 predicciones mensuales en MongoDB
2025-06-01 10:45:32.903 | INFO     | __main__:run_ml_forecast:311 - Generando predicciones por producto...
2025-06-01 10:45:35.632 | INFO     | __main__:run_ml_forecast:315 - Predicciones generadas para 9 productos
2025-06-01 10:45:35.633 | INFO     | __main__:run_ml_forecast:318 - Guardando predicciones por producto en MongoDB...
2025-06-01 10:45:35.640 | INFO     | __main__:run_ml_forecast:322 - Generando predicciones por categoría...
2025-06-01 10:45:36.558 | INFO     | __main__:run_ml_forecast:327 - Predicciones generadas para 5 categorías
2025-06-01 10:45:36.561 | INFO     | __main__:run_ml_forecast:352 - Guardadas 35 predicciones por categoría en MongoDB
2025-06-01 10:45:36.562 | INFO     | __main__:run_ml_forecast:367 - Generando visualización de predicciones generales...
2025-06-01 10:45:37.095 | INFO     | __main__:run_ml_forecast:372 - Visualización general guardada en plots\forecast_20250601_104536.png
2025-06-01 10:45:37.096 | INFO     | __main__:run_ml_forecast:378 - Generando visualizaciones para 9 productos...
2025-06-01 10:45:37.096 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 16...
2025-06-01 10:45:37.567 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 16 guardada en plots\product_16_20250601_104537.png
2025-06-01 10:45:37.568 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 25...
2025-06-01 10:45:38.307 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 25 guardada en plots\product_25_20250601_104538.png
2025-06-01 10:45:38.308 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 11...
2025-06-01 10:45:38.802 | INFO     | __main__:run_ml_forecast:387 - Visualización de producto 11 guardada en plots\product_11_20250601_104538.png
2025-06-01 10:45:38.802 | INFO     | __main__:run_ml_forecast:382 - Generando visualización para producto 9...
